,ground_J=0,-J_term,M^2,N,J,Delta,Ms,ground,index
657152,-2.1224489795918364,-2.7755102040816326,1.0,8.0,0.3469387755102041,1.0612244897959182,0.0,-4.8979591836734695,11111111
657408,-2.1224489795918395,-2.9387755102040813,1.0,8.0,0.36734693877551017,1.0612244897959182,0.0,-5.0612244897959195,00000000
657664,-2.122448979591838,-3.1020408163265305,1.0,8.0,0.3877551020408163,1.0612244897959182,0.0,-5.22448979591837,00000000
657920,-2.1224489795918373,-3.2653061224489783,1.0,8.0,0.4081632653061224,1.0612244897959182,0.0,-5.387755102040817,11111111
658176,-2.1224489795918373,-3.4285714285714284,1.0,8.0,0.42857142857142855,1.0612244897959182,0.0,-5.551020408163266,11111111
658432,-2.122448979591838,-3.591836734693877,1.0,8.0,0.4489795918367345,1.0612244897959182,0.0,-5.714285714285714,00000000
658688,-2.122448979591837,-3.7551020408163263,1.0,8.0,0.4693877551020408,1.0612244897959182,0.0,-5.877551020408162,11111111
658944,-2.1224489795918378,-3.918367346938776,1.0,8.0,0.4897959183673469,1.0612244897959182,0.0,-6.040816326530613,00000000
659200,-2.1224489795918373,-4.081632653061225,1.0,8.0,0.5102040816326531,1.0612244897959182,0.0,-6.204081632653063,11111111
659456,-2.122448979591836,-4.244897959183673,1.0,8.0,0.5306122448979591,1.0612244897959182,0.0,-6.367346938775508,11111111
659712,-2.1224489795918373,-4.408163265306122,1.0,8.0,0.5510204081632653,1.0612244897959182,0.0,-6.530612244897959,11111111
659968,-2.1224489795918395,-4.571428571428571,1.0,8.0,0.5714285714285714,1.0612244897959182,0.0,-6.69387755102041,11111111
660224,-2.122448979591838,-4.7346938775510194,1.0,8.0,0.5918367346938775,1.0612244897959182,0.0,-6.8571428571428585,11111111
660480,-2.1224489795918378,-4.897959183673469,1.0,8.0,0.6122448979591836,1.0612244897959182,0.0,-7.020408163265308,11111111
660736,-2.122448979591836,-5.061224489795918,1.0,8.0,0.6326530612244897,1.0612244897959182,0.0,-7.183673469387754,11111111
660992,-2.1224489795918364,-5.224489795918367,1.0,8.0,0.6530612244897959,1.0612244897959182,0.0,-7.3469387755102025,11111111
661248,-2.1224489795918373,-5.387755102040817,1.0,8.0,0.6734693877551021,1.0612244897959182,0.0,-7.5102040816326525,11111111
661505,-2.122448979591837,-5.551020408163265,1.0,8.0,0.6938775510204082,1.0612244897959182,0.0,-7.6734693877551035,00000000
661760,-2.1224489795918378,-5.7142857142857135,1.0,8.0,0.7142857142857142,1.0612244897959182,0.0,-7.83673469387755,11111111
662016,-2.1224489795918378,-5.877551020408162,1.0,8.0,0.7346938775510203,1.0612244897959182,0.0,-8.0,11111111
662272,-2.122448979591838,-6.040816326530613,1.0,8.0,0.7551020408163265,1.0612244897959182,0.0,-8.163265306122451,11111111
662528,-2.122448979591837,-6.204081632653061,1.0,8.0,0.7755102040816326,1.0612244897959182,0.0,-8.326530612244897,11111111
662784,-2.1224489795918378,-6.367346938775508,1.0,8.0,0.7959183673469387,1.0612244897959182,0.0,-8.489795918367347,00000000
663040,-2.1224489795918373,-6.530612244897957,1.0,8.0,0.8163265306122448,1.0612244897959182,0.0,-8.653061224489797,11111111
663296,-2.122448979591839,-6.693877551020408,1.0,8.0,0.836734693877551,1.0612244897959182,0.0,-8.816326530612248,11111111
663552,-2.1224489795918364,-6.857142857142858,1.0,8.0,0.8571428571428571,1.0612244897959182,0.0,-8.979591836734693,00000000
663808,-2.1224489795918373,-7.020408163265307,1.0,8.0,0.8775510204081632,1.0612244897959182,0.0,-9.142857142857142,11111111
664064,-2.122448979591837,-7.183673469387754,1.0,8.0,0.8979591836734693,1.0612244897959182,0.0,-9.306122448979592,11111111
664320,-2.122448979591837,-7.3469387755102025,1.0,8.0,0.9183673469387754,1.0612244897959182,0.0,-9.469387755102039,11111111
664576,-2.122448979591838,-7.5102040816326525,1.0,8.0,0.9387755102040816,1.0612244897959182,0.0,-9.632653061224492,00000000
664832,-2.122448979591837,-7.6734693877551035,1.0,8.0,0.9591836734693876,1.0612244897959182,0.0,-9.79591836734694,11111111
665088,-2.122448979591837,-7.83673469387755,1.0,8.0,0.979591836734694,1.0612244897959182,0.0,-9.959183673469388,00000000
665344,-2.122448979591836,-8.0,1.0,8.0,1.0,1.0612244897959182,0.0,-10.122448979591836,11111111
665600,-4.204081632653061,0.0,0.0,8.0,0.0,1.1020408163265305,1.0,-4.204081632653061,01010101
665856,-4.204081632653061,0.16326530612244894,0.0,8.0,0.020408163265306117,1.1020408163265305,1.0,-4.040816326530612,01010101
666112,-4.204081632653061,0.32653061224489793,0.0,8.0,0.040816326530612235,1.1020408163265305,1.0,-3.877551020408163,10101010
666368,-3.7884118818427135,-0.0,0.25,8.0,0.061224489795918366,1.1020408163265305,0.25,-3.7884118818427135,01111101
666624,-3.7884118818427135,-0.0,0.25,8.0,0.08163265306122447,1.1020408163265305,0.25,-3.7884118818427135,10100000
666880,-3.402518230334439,-0.4081632653061224,0.5625,8.0,0.1020408163265306,1.1020408163265305,0.0625,-3.810681495640561,11101111
667136,-3.4025182303344415,-0.4897959183673469,0.5625,8.0,0.12244897959183673,1.1020408163265305,0.0625,-3.892314148701788,10000000
667392,-3.4025182303344392,-0.5714285714285714,0.5625,8.0,0.14285714285714285,1.1020408163265305,0.0625,-3.9739468017630095,10000000
667648,-3.40251823033444,-0.6530612244897959,0.5625,8.0,0.16326530612244894,1.1020408163265305,0.0625,-4.055579454824236,00000001
667904,-3.4025182303344397,-0.7346938775510203,0.5625,8.0,0.18367346938775508,1.1020408163265305,0.0625,-4.1372121078854605,11011111
668160,-3.4025182303344383,-0.8163265306122448,0.5625,8.0,0.2040816326530612,1.1020408163265305,0.0625,-4.218844760946683,00000010
668416,-3.4025182303344392,-0.8979591836734693,0.5625,8.0,0.22448979591836726,1.1020408163265305,0.0625,-4.300477414007909,00000001
668673,-3.402518230334437,-0.979591836734694,0.5625,8.0,0.24489795918367346,1.1020408163265305,0.0625,-4.382110067069132,11111011
668928,-3.402518230334439,-1.0612244897959182,0.5625,8.0,0.26530612244897955,1.1020408163265305,0.0625,-4.463742720130356,10111111
669184,-3.40251823033444,-1.1428571428571428,0.5625,8.0,0.2857142857142857,1.1020408163265305,0.0625,-4.545375373191583,00010000
669440,-2.204081632653062,-2.4489795918367343,1.0,8.0,0.3061224489795918,1.1020408163265305,0.0,-4.653061224489797,11111111
669696,-2.204081632653062,-2.6122448979591835,1.0,8.0,0.32653061224489793,1.1020408163265305,0.0,-4.816326530612246,11111111
669952,-2.2040816326530623,-2.7755102040816326,1.0,8.0,0.3469387755102041,1.1020408163265305,0.0,-4.979591836734696,11111111
670208,-2.204081632653062,-2.9387755102040813,1.0,8.0,0.36734693877551017,1.1020408163265305,0.0,-5.142857142857143,00000000
670465,-2.204081632653061,-3.1020408163265305,1.0,8.0,0.3877551020408163,1.1020408163265305,0.0,-5.306122448979592,11111111
670720,-2.204081632653061,-3.2653061224489783,1.0,8.0,0.4081632653061224,1.1020408163265305,0.0,-5.469387755102041,00000000
670976,-2.2040816326530623,-3.4285714285714284,1.0,8.0,0.42857142857142855,1.1020408163265305,0.0,-5.632653061224492,00000000
671232,-2.204081632653062,-3.591836734693877,1.0,8.0,0.4489795918367345,1.1020408163265305,0.0,-5.795918367346939,11111111
671488,-2.204081632653063,-3.7551020408163263,1.0,8.0,0.4693877551020408,1.1020408163265305,0.0,-5.959183673469388,11111111
671744,-2.204081632653062,-3.918367346938776,1.0,8.0,0.4897959183673469,1.1020408163265305,0.0,-6.122448979591838,11111111
672000,-2.204081632653061,-4.081632653061225,1.0,8.0,0.5102040816326531,1.1020408163265305,0.0,-6.2857142857142865,11111111
672256,-2.204081632653061,-4.244897959183673,1.0,8.0,0.5306122448979591,1.1020408163265305,0.0,-6.448979591836734,11111111
672512,-2.2040816326530623,-4.408163265306122,1.0,8.0,0.5510204081632653,1.1020408163265305,0.0,-6.612244897959185,00000000
672768,-2.204081632653062,-4.571428571428571,1.0,8.0,0.5714285714285714,1.1020408163265305,0.0,-6.775510204081633,00000000
673024,-2.204081632653062,-4.7346938775510194,1.0,8.0,0.5918367346938775,1.1020408163265305,0.0,-6.938775510204081,00000000
673280,-2.204081632653062,-4.897959183673469,1.0,8.0,0.6122448979591836,1.1020408163265305,0.0,-7.1020408163265305,11111111
673536,-2.204081632653061,-5.061224489795918,1.0,8.0,0.6326530612244897,1.1020408163265305,0.0,-7.265306122448977,11111111
673792,-2.2040816326530623,-5.224489795918367,1.0,8.0,0.6530612244897959,1.1020408163265305,0.0,-7.428571428571429,11111111
674048,-2.2040816326530632,-5.387755102040817,1.0,8.0,0.6734693877551021,1.1020408163265305,0.0,-7.59183673469388,00000000
674304,-2.204081632653062,-5.551020408163265,1.0,8.0,0.6938775510204082,1.1020408163265305,0.0,-7.755102040816327,11111111
674560,-2.2040816326530632,-5.7142857142857135,1.0,8.0,0.7142857142857142,1.1020408163265305,0.0,-7.918367346938775,11111111
674816,-2.2040816326530623,-5.877551020408162,1.0,8.0,0.7346938775510203,1.1020408163265305,0.0,-8.081632653061224,00000000
675072,-2.204081632653063,-6.040816326530613,1.0,8.0,0.7551020408163265,1.1020408163265305,0.0,-8.244897959183675,00000000
675328,-2.204081632653062,-6.204081632653061,1.0,8.0,0.7755102040816326,1.1020408163265305,0.0,-8.408163265306122,11111111
675584,-2.2040816326530623,-6.367346938775508,1.0,8.0,0.7959183673469387,1.1020408163265305,0.0,-8.571428571428571,11111111
675840,-2.2040816326530632,-6.530612244897957,1.0,8.0,0.8163265306122448,1.1020408163265305,0.0,-8.734693877551022,11111111
676096,-2.204081632653061,-6.693877551020408,1.0,8.0,0.836734693877551,1.1020408163265305,0.0,-8.897959183673471,11111111
676352,-2.204081632653061,-6.857142857142858,1.0,8.0,0.8571428571428571,1.1020408163265305,0.0,-9.06122448979592,11111111
676608,-2.204081632653062,-7.020408163265307,1.0,8.0,0.8775510204081632,1.1020408163265305,0.0,-9.224489795918366,11111111
676864,-2.204081632653062,-7.183673469387754,1.0,8.0,0.8979591836734693,1.1020408163265305,0.0,-9.387755102040817,00000000
677120,-2.204081632653063,-7.3469387755102025,1.0,8.0,0.9183673469387754,1.1020408163265305,0.0,-9.551020408163266,11111111
677376,-2.204081632653063,-7.5102040816326525,1.0,8.0,0.9387755102040816,1.1020408163265305,0.0,-9.714285714285717,11111111
677632,-2.2040816326530623,-7.6734693877551035,1.0,8.0,0.9591836734693876,1.1020408163265305,0.0,-9.877551020408164,11111111
677888,-2.2040816326530632,-7.83673469387755,1.0,8.0,0.979591836734694,1.1020408163265305,0.0,-10.040816326530612,11111111
678144,-2.204081632653062,-8.0,1.0,8.0,1.0,1.1020408163265305,0.0,-10.20408163265306,11111111
678400,-4.285714285714288,0.0,0.0,8.0,0.0,1.1428571428571428,1.0,-4.285714285714288,01010101
678656,-4.285714285714287,0.16326530612244894,0.0,8.0,0.020408163265306117,1.1428571428571428,1.0,-4.122448979591837,01010101
678912,-4.285714285714287,0.32653061224489793,0.0,8.0,0.040816326530612235,1.1428571428571428,1.0,-3.9591836734693886,10101010
679168,-3.862575398378183,-0.0,0.25,8.0,0.061224489795918366,1.1428571428571428,0.25,-3.862575398378183,00101000
679424,-3.8625753983781816,-0.0,0.25,8.0,0.08163265306122447,1.1428571428571428,0.25,-3.8625753983781816,00010100
679681,-3.4697847052834394,-0.4081632653061224,0.5625,8.0,0.1020408163265306,1.1428571428571428,0.0625,-3.877947970589562,10111111
679937,-3.469784705283439,-0.4897959183673469,0.5625,8.0,0.12244897959183673,1.1428571428571428,0.0625,-3.9595806236507864,00010000
680193,-3.4697847052834403,-0.5714285714285714,0.5625,8.0,0.14285714285714285,1.1428571428571428,0.0625,-4.041213276712012,11110111
680448,-3.46978470528344,-0.6530612244897959,0.5625,8.0,0.16326530612244894,1.1428571428571428,0.0625,-4.122845929773237,11110111
680704,-3.4697847052834403,-0.7346938775510203,0.5625,8.0,0.18367346938775508,1.1428571428571428,0.0625,-4.2044785828344615,11101111
680960,-3.4697847052834394,-0.8163265306122448,0.5625,8.0,0.2040816326530612,1.1428571428571428,0.0625,-4.286111235895683,01111111
681216,-3.4697847052834403,-0.8979591836734693,0.5625,8.0,0.22448979591836726,1.1428571428571428,0.0625,-4.367743888956911,11111011
681472,-3.4697847052834403,-0.979591836734694,0.5625,8.0,0.24489795918367346,1.1428571428571428,0.0625,-4.449376542018134,11110111
681728,-3.4697847052834394,-1.0612244897959182,0.5625,8.0,0.26530612244897955,1.1428571428571428,0.0625,-4.531009195079358,11111011
681984,-3.46978470528344,-1.1428571428571428,0.5625,8.0,0.2857142857142857,1.1428571428571428,0.0625,-4.612641848140583,01111111
682240,-2.2857142857142887,-2.4489795918367343,1.0,8.0,0.3061224489795918,1.1428571428571428,0.0,-4.734693877551023,11111111
682496,-2.2857142857142865,-2.6122448979591835,1.0,8.0,0.32653061224489793,1.1428571428571428,0.0,-4.8979591836734695,11111111
682753,-2.2857142857142874,-2.7755102040816326,1.0,8.0,0.3469387755102041,1.1428571428571428,0.0,-5.06122448979592,11111111
683008,-2.2857142857142874,-2.9387755102040813,1.0,8.0,0.36734693877551017,1.1428571428571428,0.0,-5.224489795918368,11111111
683264,-2.285714285714289,-3.1020408163265305,1.0,8.0,0.3877551020408163,1.1428571428571428,0.0,-5.3877551020408205,00000000
683520,-2.285714285714288,-3.2653061224489783,1.0,8.0,0.4081632653061224,1.1428571428571428,0.0,-5.551020408163266,11111111
683776,-2.2857142857142865,-3.4285714285714284,1.0,8.0,0.42857142857142855,1.1428571428571428,0.0,-5.714285714285714,00000000
684032,-2.2857142857142865,-3.591836734693877,1.0,8.0,0.4489795918367345,1.1428571428571428,0.0,-5.8775510204081645,11111111
684288,-2.2857142857142883,-3.7551020408163263,1.0,8.0,0.4693877551020408,1.1428571428571428,0.0,-6.040816326530615,11111111
684544,-2.285714285714288,-3.918367346938776,1.0,8.0,0.4897959183673469,1.1428571428571428,0.0,-6.204081632653063,00000000
684800,-2.2857142857142865,-4.081632653061225,1.0,8.0,0.5102040816326531,1.1428571428571428,0.0,-6.367346938775512,11111111
685056,-2.2857142857142865,-4.244897959183673,1.0,8.0,0.5306122448979591,1.1428571428571428,0.0,-6.530612244897959,11111111
685312,-2.2857142857142865,-4.408163265306122,1.0,8.0,0.5510204081632653,1.1428571428571428,0.0,-6.6938775510204085,11111111
685568,-2.2857142857142865,-4.571428571428571,1.0,8.0,0.5714285714285714,1.1428571428571428,0.0,-6.857142857142858,00000000
685824,-2.2857142857142865,-4.7346938775510194,1.0,8.0,0.5918367346938775,1.1428571428571428,0.0,-7.020408163265308,00000000
686080,-2.2857142857142865,-4.897959183673469,1.0,8.0,0.6122448979591836,1.1428571428571428,0.0,-7.183673469387754,00000000
686336,-2.2857142857142883,-5.061224489795918,1.0,8.0,0.6326530612244897,1.1428571428571428,0.0,-7.346938775510205,11111111
686592,-2.2857142857142865,-5.224489795918367,1.0,8.0,0.6530612244897959,1.1428571428571428,0.0,-7.5102040816326525,11111111
686849,-2.2857142857142865,-5.387755102040817,1.0,8.0,0.6734693877551021,1.1428571428571428,0.0,-7.6734693877551035,11111111
687104,-2.2857142857142883,-5.551020408163265,1.0,8.0,0.6938775510204082,1.1428571428571428,0.0,-7.8367346938775535,11111111
687360,-2.2857142857142865,-5.7142857142857135,1.0,8.0,0.7142857142857142,1.1428571428571428,0.0,-8.0,11111111
687616,-2.2857142857142865,-5.877551020408162,1.0,8.0,0.7346938775510203,1.1428571428571428,0.0,-8.16326530612245,11111111
687872,-2.285714285714285,-6.040816326530613,1.0,8.0,0.7551020408163265,1.1428571428571428,0.0,-8.326530612244897,11111111
688128,-2.285714285714285,-6.204081632653061,1.0,8.0,0.7755102040816326,1.1428571428571428,0.0,-8.489795918367346,11111111
688384,-2.2857142857142883,-6.367346938775508,1.0,8.0,0.7959183673469387,1.1428571428571428,0.0,-8.653061224489797,11111111
688640,-2.2857142857142874,-6.530612244897957,1.0,8.0,0.8163265306122448,1.1428571428571428,0.0,-8.816326530612246,11111111
688896,-2.2857142857142865,-6.693877551020408,1.0,8.0,0.836734693877551,1.1428571428571428,0.0,-8.979591836734693,11111111
689152,-2.2857142857142883,-6.857142857142858,1.0,8.0,0.8571428571428571,1.1428571428571428,0.0,-9.142857142857146,11111111
689408,-2.2857142857142874,-7.020408163265307,1.0,8.0,0.8775510204081632,1.1428571428571428,0.0,-9.306122448979592,11111111
689664,-2.2857142857142865,-7.183673469387754,1.0,8.0,0.8979591836734693,1.1428571428571428,0.0,-9.469387755102039,11111111
689920,-2.2857142857142843,-7.3469387755102025,1.0,8.0,0.9183673469387754,1.1428571428571428,0.0,-9.632653061224488,11111111
690176,-2.2857142857142883,-7.5102040816326525,1.0,8.0,0.9387755102040816,1.1428571428571428,0.0,-9.79591836734694,00000000
690432,-2.2857142857142883,-7.6734693877551035,1.0,8.0,0.9591836734693876,1.1428571428571428,0.0,-9.959183673469392,00000000
690688,-2.285714285714288,-7.83673469387755,1.0,8.0,0.979591836734694,1.1428571428571428,0.0,-10.122448979591836,11111111
690944,-2.2857142857142865,-8.0,1.0,8.0,1.0,1.1428571428571428,0.0,-10.285714285714286,11111111
691200,-4.367346938775509,0.0,0.0,8.0,0.0,1.1836734693877549,1.0,-4.367346938775509,10101010
691456,-4.367346938775512,0.16326530612244894,0.0,8.0,0.020408163265306117,1.1836734693877549,1.0,-4.204081632653063,01010101
691712,-4.367346938775509,0.32653061224489793,0.0,8.0,0.040816326530612235,1.1836734693877549,1.0,-4.040816326530612,01010101
691968,-3.9369229950254483,-0.0,0.25,8.0,0.061224489795918366,1.1836734693877549,0.25,-3.9369229950254483,00000101
692224,-3.9369229950254483,-0.0,0.25,8.0,0.08163265306122447,1.1836734693877549,0.25,-3.9369229950254483,00000101
692480,-3.5374003362273485,-0.4081632653061224,0.5625,8.0,0.1020408163265306,1.1836734693877549,0.0625,-3.945563601533472,11111011
692736,-3.537400336227348,-0.4897959183673469,0.5625,8.0,0.12244897959183673,1.1836734693877549,0.0625,-4.027196254594695,10000000
692992,-3.5374003362273485,-0.5714285714285714,0.5625,8.0,0.14285714285714285,1.1836734693877549,0.0625,-4.10882890765592,00000100
693248,-3.537400336227348,-0.6530612244897959,0.5625,8.0,0.16326530612244894,1.1836734693877549,0.0625,-4.190461560717144,10000000
693504,-3.5374003362273503,-0.7346938775510203,0.5625,8.0,0.18367346938775508,1.1836734693877549,0.0625,-4.27209421377837,11101111
693760,-3.5374003362273485,-0.8163265306122448,0.5625,8.0,0.2040816326530612,1.1836734693877549,0.0625,-4.353726866839594,10111111
694016,-3.5374003362273507,-0.8979591836734693,0.5625,8.0,0.22448979591836726,1.1836734693877549,0.0625,-4.43535951990082,00000100
694272,-3.5374003362273485,-0.979591836734694,0.5625,8.0,0.24489795918367346,1.1836734693877549,0.0625,-4.516992172962043,01000000
694528,-3.5374003362273485,-1.0612244897959182,0.5625,8.0,0.26530612244897955,1.1836734693877549,0.0625,-4.598624826023267,10000000
694784,-3.5374003362273485,-1.1428571428571428,0.5625,8.0,0.2857142857142857,1.1836734693877549,0.0625,-4.680257479084491,11111101
695040,-2.3673469387755106,-2.4489795918367343,1.0,8.0,0.3061224489795918,1.1836734693877549,0.0,-4.816326530612246,11111111
695296,-2.3673469387755124,-2.6122448979591835,1.0,8.0,0.32653061224489793,1.1836734693877549,0.0,-4.979591836734696,11111111
